UWI,depth,latitude,longitude,gamma,neutron porosity,pe,sp,member,formation
4900722319,4461.5,41.61984,107.912908,39.8957,0.2754,3.1068,-22.6535,Klr,Kl
4900722319,4462,41.61984,107.912908,39.3537,0.2779,3.1641,-23.4881,Klr,Kl
4900722319,4462.5,41.61984,107.912908,40.7912,0.2759,3.1774,-23.834,Klr,Kl
4900722319,4463,41.61984,107.912908,42.9121,0.2707,3.144,-24.8262,Klr,Kl
4900722319,4463.5,41.61984,107.912908,46.4468,0.2657,3.076,-26.0387,Klr,Kl
4900722319,4464,41.61984,107.912908,47.8057,0.2691,2.9645,-27.1156,Klr,Kl
4900722319,4464.5,41.61984,107.912908,48.7012,0.2764,2.8394,-28.2391,Klr,Kl
4900722319,4465,41.61984,107.912908,48.9133,0.2728,2.7828,-28.2128,Klr,Kl
4900722319,4465.5,41.61984,107.912908,55.6608,0.2636,2.8813,-27.7911,Klr,Kl
4900722319,4466,41.61984,107.912908,69.6349,0.2637,3.133,-27.2016,Klr,Kl
4900722319,4466.5,41.61984,107.912908,88.6755,0.2784,3.4397,-26.2634,Klr,Kl
4900722319,4467,41.61984,107.912908,99.9867,0.3076,3.6922,-25.6885,Klr,Kl
4900722319,4467.5,41.61984,107.912908,103.6629,0.3361,3.8546,-25.5455,Klr,Kl
4900722319,4468,41.61984,107.912908,96.6876,0.3477,3.919,-25.2055,Klr,Kl
4900722319,4468.5,41.61984,107.912908,81.5353,0.3452,3.8767,-24.4906,Klr,Kl
4900722319,4469,41.61984,107.912908,64.0971,0.3295,3.7216,-23.6501,Klr,Kl
4900722319,4469.5,41.61984,107.912908,52.8801,0.3035,3.5366,-22.957,Klr,Kl
4900722319,4470,41.61984,107.912908,47.3423,0.2797,3.4023,-23.1613,Klr,Kl
4900722319,4470.5,41.61984,107.912908,43.619,0.2613,3.3293,-23.9799,Klr,Kl
4900722319,4471,41.61984,107.912908,39.6836,0.2506,3.2863,-24.6102,Klr,Kl
4900722319,4471.5,41.61984,107.912908,39.4951,0.2467,3.2478,-25.6433,Klr,Kl
4900722319,4472,41.61984,107.912908,42.8178,0.2429,3.2277,-26.2517,Klr,Kl
4900722319,4472.5,41.61984,107.912908,44.7973,0.2416,3.2039,-26.6019,Klr,Kl
4900722319,4473,41.61984,107.912908,43.5954,0.2402,3.1452,-26.4954,Klr,Kl
4900722319,4473.5,41.61984,107.912908,40.2492,0.2361,3.0359,-26.6355,Klr,Kl
4900722319,4474,41.61984,107.912908,37.822,0.2363,2.8498,-26.6851,Klr,Kl
4900722319,4474.5,41.61984,107.912908,35.9368,0.2373,2.6374,-26.8996,Klr,Kl
4900722319,4475,41.61984,107.912908,36.3374,0.2353,2.447,-26.9507,Klr,Kl
4900722319,4475.5,41.61984,107.912908,40.2963,0.235,2.3503,-26.761,Klr,Kl
4900722319,4476,41.61984,107.912908,44.161,0.2345,2.3255,-26.2926,Klr,Kl
4900722319,4476.5,41.61984,107.912908,45.4728,0.2349,2.3406,-25.9526,Klr,Kl
4900722319,4477,41.61984,107.912908,43.187,0.2349,2.3793,-26.3422,Klr,Kl
4900722319,4477.5,41.61984,107.912908,43.8232,0.2301,2.4569,-26.6559,Klr,Kl
4900722319,4478,41.61984,107.912908,48.3713,0.2271,2.5557,-26.7391,Klr,Kl
4900722319,4478.5,41.61984,107.912908,54.8281,0.226,2.642,-26.9463,Klr,Kl
4900722319,4479,41.61984,107.912908,57.7267,0.2243,2.6696,-27.1462,Klr,Kl
4900722319,4479.5,41.61984,107.912908,55.8729,0.2263,2.6484,-27.1141,Klr,Kl
4900722319,4480,41.61984,107.912908,48.1199,0.2316,2.6174,-26.993,Klr,Kl
4900722319,4480.5,41.61984,107.912908,42.0323,0.2366,2.6158,-26.6005,Klr,Kl
4900722319,4481,41.61984,107.912908,39.935,0.2369,2.6694,-26.4998,Klr,Kl
4900722319,4481.5,41.61984,107.912908,41.8281,0.2327,2.7735,-26.4283,Klr,Kl
4900722319,4482,41.61984,107.912908,45.5749,0.2279,2.9494,-26.1788,Klr,Kl
4900722319,4482.5,41.61984,107.912908,47.2009,0.2287,3.1729,-25.5266,Klr,Kl
4900722319,4483,41.61984,107.912908,49.7695,0.2361,3.3703,-25.4901,Klr,Kl
4900722319,4483.5,41.61984,107.912908,51.9846,0.2405,3.4853,-25.3004,Klr,Kl
4900722319,4484,41.61984,107.912908,58.0409,0.2449,3.5698,-25.2887,Klr,Kl
4900722319,4484.5,41.61984,107.912908,64.2149,0.257,3.7,-25.3412,Klr,Kl
4900722319,4485,41.61984,107.912908,65.2753,0.2661,3.8384,-25.4521,Klr,Kl
4900722319,4485.5,41.61984,107.912908,58.9835,0.2628,3.82,-25.6374,Klr,Kl
4900722319,4486,41.61984,107.912908,49.5103,0.2529,3.6018,-25.8038,Klr,Kl
4900722319,4486.5,41.61984,107.912908,40.4613,0.2385,3.2862,-25.9847,Klr,Kl
4900722319,4487,41.61984,107.912908,34.5229,0.2251,3.035,-25.9278,Klr,Kl
4900722319,4487.5,41.61984,107.912908,34.4051,0.2242,2.8775,-26.1058,Klr,Kl
4900722319,4488,41.61984,107.912908,38.0576,0.2333,2.7858,-26.1992,Klr,Kl
4900722319,4488.5,41.61984,107.912908,41.1211,0.239,2.747,-26.1306,Klr,Kl
4900722319,4489,41.61984,107.912908,42.8649,0.2375,2.7579,-25.9658,Klr,Kl
4900722319,4489.5,41.61984,107.912908,41.9223,0.2384,2.7847,-25.7308,Klr,Kl
4900722319,4490,41.61984,107.912908,38.741,0.2408,2.7537,-25.6827,Klr,Kl
4900722319,4490.5,41.61984,107.912908,34.4993,0.242,2.6755,-25.7921,Klr,Kl
4900722319,4491,41.61984,107.912908,33.6038,0.2464,2.6011,-25.8301,Klr,Kl
4900722319,4491.5,41.61984,107.912908,34.9471,0.2522,2.5772,-25.6783,Klr,Kl
4900722319,4492,41.61984,107.912908,34.4993,0.2574,2.5956,-25.8403,Klr,Kl
4900722319,4492.5,41.61984,107.912908,32.9911,0.2603,2.6297,-26.2634,Klr,Kl
4900722319,4493,41.61984,107.912908,33.651,0.259,2.6713,-26.3947,Klr,Kl
4900722319,4493.5,41.61984,107.912908,34.2401,0.2581,2.6876,-26.5917,Klr,Kl
4900722319,4494,41.61984,107.912908,34.8528,0.258,2.6604,-26.6297,Klr,Kl
4900722319,4494.5,41.61984,107.912908,35.8661,0.255,2.604,-26.6384,Klr,Kl
4900722319,4495,41.61984,107.912908,38.2697,0.2514,2.5269,-26.5421,Klr,Kl
4900722319,4495.5,41.61984,107.912908,39.1181,0.2497,2.442,-26.7522,Klr,Kl
4900722319,4496,41.61984,107.912908,40.2021,0.2505,2.3581,-26.707,Klr,Kl
4900722319,4496.5,41.61984,107.912908,41.0268,0.2503,2.3207,-26.6413,Klr,Kl
4900722319,4497,41.61984,107.912908,42.0401,0.2482,2.356,-26.7333,Klr,Kl
4900722319,4497.5,41.61984,107.912908,42.7707,0.2463,2.4528,-26.9186,Klr,Kl
4900722319,4498,41.61984,107.912908,43.5247,0.2469,2.5926,-27.2089,Klr,Kl
4900722319,4498.5,41.61984,107.912908,42.7235,0.252,2.7486,-27.187,Klr,Kl
4900722319,4499,41.61984,107.912908,42.6293,0.2576,2.9201,-26.5888,Klr,Kl
4900722319,4499.5,41.61984,107.912908,47.8843,0.2625,3.1661,-26.2517,Klr,Kl
4900722319,4500,41.61984,107.912908,58.1822,0.2693,3.4916,-26.2284,Klr,Kl
4900722319,4500.5,41.61984,107.912908,69.9884,0.2839,3.8584,-25.9643,Klr,Kl
4900722319,4501,41.61984,107.912908,75.7147,0.3047,4.1165,-25.8461,Klr,Kl
4900722319,4501.5,41.61984,107.912908,74.395,0.318,4.1885,-25.8213,Klr,Kl
4900722319,4502,41.61984,107.912908,69.9884,0.3153,4.0671,-25.8519,Klr,Kl
4900722319,4502.5,41.61984,107.912908,68.7865,0.2973,3.8562,-25.3296,Klr,Kl
4900722319,4503,41.61984,107.912908,70.8367,0.2784,3.6956,-24.9954,Klr,Kl
4900722319,4503.5,41.61984,107.912908,72.8162,0.2722,3.6556,-25.0319,Klr,Kl
4900722319,4504,41.61984,107.912908,72.8869,0.2762,3.7117,-25.779,Klr,Kl
4900722319,4504.5,41.61984,107.912908,74.5364,0.281,3.7864,-26.8719,Klr,Kl
4900722319,4505,41.61984,107.912908,77.6235,0.2754,3.8405,-28.0669,Klr,Kl
4900722319,4505.5,41.61984,107.912908,86.1069,0.2637,3.8511,-28.652,Klr,Kl
4900722319,4506,41.61984,107.912908,93.3178,0.2648,3.8135,-28.9584,Klr,Kl
4900722319,4506.5,41.61984,107.912908,93.8598,0.2769,3.719,-29.1131,Klr,Kl
4900722319,4507,41.61984,107.912908,83.232,0.2776,3.5847,-29.3641,Klr,Kl
4900722319,4507.5,41.61984,107.912908,72.6512,0.2659,3.4168,-29.6005,Klr,Kl
4900722319,4508,41.61984,107.912908,67.514,0.2568,3.2188,-29.4969,Klr,Kl
4900722319,4508.5,41.61984,107.912908,66.972,0.2572,3.024,-29.3582,Klr,Kl
4900722319,4509,41.61984,107.912908,71.2609,0.2614,2.8979,-29.4837,Klr,Kl
4900722319,4509.5,41.61984,107.912908,73.6174,0.2613,2.8872,-29.1992,Klr,Kl
4900722319,4510,41.61984,107.912908,76.7044,0.2599,2.9775,-28.226,Klr,Kl
4900722319,4510.5,41.61984,107.912908,80.6634,0.2605,3.1092,-27.7182,Klr,Kl
4900722319,4511,41.61984,107.912908,81.4881,0.2617,3.2385,-27.5504,Klr,Kl
4900722319,4511.5,41.61984,107.912908,78.4247,0.2616,3.3563,-27.5226,Klr,Kl
4900722319,4512,41.61984,107.912908,72.2977,0.2579,3.4415,-27.3753,Klr,Kl
4900722319,4512.5,41.61984,107.912908,70.6482,0.2514,3.4927,-27.1126,Klr,Kl
4900722319,4513,41.61984,107.912908,74.3008,0.249,3.5019,-27.0353,Klr,Kl
4900722319,4513.5,41.61984,107.912908,78.4011,0.2513,3.4855,-27.1477,Klr,Kl
4900722319,4514,41.61984,107.912908,79.2495,0.2534,3.4184,-27.0805,Klr,Kl
4900722319,4514.5,41.61984,107.912908,81.441,0.2542,3.2912,-26.8485,Klr,Kl
4900722319,4515,41.61984,107.912908,83.6561,0.2526,3.1225,-26.6851,Klr,Kl
4900722319,4515.5,41.61984,107.912908,88.6755,0.251,2.9645,-26.5392,Klr,Kl
4900722319,4516,41.61984,107.912908,86.9552,0.256,2.8563,-26.5042,Klr,Kl
4900722319,4516.5,41.61984,107.912908,83.4676,0.265,2.8186,-26.3816,Klr,Kl
4900722319,4517,41.61984,107.912908,83.7268,0.2643,2.8536,-26.2182,Klr,Kl
4900722319,4517.5,41.61984,107.912908,86.696,0.2555,2.9309,-26.0723,Klr,Kl
4900722319,4518,41.61984,107.912908,87.3087,0.2524,3.0148,-25.9118,Klr,Kl
4900722319,4518.5,41.61984,107.912908,81.7709,0.2511,3.0734,-25.8067,Klr,Kl
4900722319,4519,41.61984,107.912908,75.2905,0.2447,3.1026,-25.3194,Klr,Kl
4900722319,4519.5,41.61984,107.912908,71.5908,0.2408,3.0981,-25.1895,Klr,Kl
4900722319,4520,41.61984,107.912908,71.5201,0.2432,3.1089,-25.1413,Klr,Kl
4900722319,4520.5,41.61984,107.912908,73.4053,0.2469,3.1949,-25.1005,Klr,Kl
4900722319,4521,41.61984,107.912908,74.8899,0.2514,3.3618,-24.8904,Klr,Kl
4900722319,4521.5,41.61984,107.912908,75.3612,0.2579,3.5037,-24.6409,Klr,Kl
4900722319,4522,41.61984,107.912908,76.3274,0.2649,3.5167,-24.4818,Klr,Kl
4900722319,4522.5,41.61984,107.912908,76.0446,0.2714,3.422,-24.7488,Klr,Kl
4900722319,4523,41.61984,107.912908,71.9678,0.274,3.3324,-24.7532,Klr,Kl
4900722319,4523.5,41.61984,107.912908,66.2651,0.272,3.3303,-24.708,Klr,Kl
4900722319,4524,41.61984,107.912908,62.5654,0.27,3.3844,-24.7576,Klr,Kl
4900722319,4524.5,41.61984,107.912908,61.6699,0.2676,3.4339,-25.3048,Klr,Kl
4900722319,4525,41.61984,107.912908,62.5182,0.2666,3.4525,-26.0766,Klr,Kl
4900722319,4525.5,41.61984,107.912908,64.3092,0.2728,3.4734,-26.6049,Klr,Kl
4900722319,4526,41.61984,107.912908,68.3388,0.285,3.5301,-27.2863,Klr,Kl
4900722319,4526.5,41.61984,107.912908,72.0857,0.295,3.6149,-28.0509,Klr,Kl
4900722319,4527,41.61984,107.912908,77.2935,0.2939,3.6652,-28.4302,Klr,Kl
4900722319,4527.5,41.61984,107.912908,74.6543,0.2873,3.6342,-28.315,Klr,Kl
4900722319,4528,41.61984,107.912908,68.6687,0.2865,3.5588,-28.3879,Klr,Kl
4900722319,4528.5,41.61984,107.912908,63.9321,0.2849,3.4985,-28.5732,Klr,Kl
4900722319,4529,41.61984,107.912908,64.9926,0.2794,3.4745,-28.6185,Klr,Kl
4900722319,4529.5,41.61984,107.912908,66.8778,0.2778,3.4414,-28.1063,Klr,Kl
4900722319,4530,41.61984,107.912908,67.6083,0.2792,3.3956,-27.2834,Klr,Kl
4900722319,4530.5,41.61984,107.912908,67.4198,0.2818,3.3618,-26.3232,Klr,Kl
4900722319,4531,41.61984,107.912908,67.4198,0.2845,3.3634,-25.5981,Klr,Kl
4900722319,4531.5,41.61984,107.912908,66.7128,0.2836,3.4145,-24.8948,Klr,Kl
4900722319,4532,41.61984,107.912908,69.7291,0.2812,3.5082,-24.5095,Klr,Kl
4900722319,4532.5,41.61984,107.912908,72.1092,0.2783,3.6275,-24.2031,Klr,Kl
4900722319,4533,41.61984,107.912908,70.4832,0.2749,3.7244,-24.0835,Klr,Kl
4900722319,4533.5,41.61984,107.912908,66.8071,0.2706,3.7767,-24.063,Klr,Kl
4900722319,4534,41.61984,107.912908,64.4034,0.2667,3.7875,-23.8661,Klr,Kl
4900722319,4534.5,41.61984,107.912908,66.5243,0.2684,3.7947,-23.8631,Klr,Kl
4900722319,4535,41.61984,107.912908,69.14,0.274,3.8231,-23.9011,Klr,Kl
4900722319,4535.5,41.61984,107.912908,70.6246,0.2774,3.8686,-24.1331,Klr,Kl
4900722319,4536,41.61984,107.912908,69.0458,0.2764,3.8938,-24.3826,Klr,Kl
4900722319,4536.5,41.61984,107.912908,68.0089,0.273,3.8701,-24.4964,Klr,Kl
4900722319,4537,41.61984,107.912908,68.8337,0.2721,3.8005,-24.5139,Klr,Kl
4900722319,4537.5,41.61984,107.912908,69.6585,0.2705,3.7065,-24.457,Klr,Kl
4900722319,4538,41.61984,107.912908,67.6083,0.2595,3.6156,-24.8233,Klr,Kl
4900722319,4538.5,41.61984,107.912908,65.9823,0.2359,3.5688,-24.8948,Klr,Kl
4900722319,4539,41.61984,107.912908,66.0059,0.2079,3.575,-24.8539,Klr,Kl
4900722319,4539.5,41.61984,107.912908,68.763,0.1906,3.591,-24.8437,Klr,Kl
4900722319,4540,41.61984,107.912908,70.0826,0.1956,3.5553,-24.8262,Klr,Kl
4900722319,4540.5,41.61984,107.912908,72.1328,0.2166,3.4985,-24.8378,Klr,Kl
4900722319,4541,41.61984,107.912908,70.224,0.2356,3.4931,-24.6117,Klr,Kl
4900722319,4541.5,41.61984,107.912908,67.7026,0.2508,3.5616,-24.4016,Klr,Kl
4900722319,4542,41.61984,107.912908,66.8306,0.2602,3.6195,-24.1287,Klr,Kl
4900722319,4542.5,41.61984,107.912908,71.0488,0.2626,3.6048,-24.4307,Klr,Kl
4900722319,4543,41.61984,107.912908,72.7691,0.2848,3.5932,-24.0236,Klr,Kl
4900722319,4543.5,41.61984,107.912908,73.8766,0.3287,3.6847,-23.0431,Klr,Kl
4900722319,4544,41.61984,107.912908,71.7557,0.3616,3.8737,-22.5981,Klr,Kl
4900722319,4544.5,41.61984,107.912908,71.473,0.383,4.0127,-22.3092,Klr,Kl
4900722319,4545,41.61984,107.912908,65.2518,0.3906,3.9549,-22.1034,Klr,Kl
4900722319,4545.5,41.61984,107.912908,54.7889,0.3682,3.7082,-21.7678,Klr,Kl
4900722319,4546,41.61984,107.912908,46.0933,0.3329,3.3561,-21.5008,Klr,Kl
4900722319,4546.5,41.61984,107.912908,45.952,0.3032,3.0485,-21.2542,Klr,Kl
4900722319,4547,41.61984,107.912908,51.8668,0.2826,2.8604,-21.0412,Klr,Kl
4900722319,4547.5,41.61984,107.912908,58.63,0.2754,2.795,-20.6487,Klr,Kl
4900722319,4548,41.61984,107.912908,63.8614,0.2764,2.7866,-20.4911,Klr,Kl
4900722319,4548.5,41.61984,107.912908,70.931,0.2764,2.7763,-20.7391,Klr,Kl
4900722319,4549,41.61984,107.912908,73.3582,0.2794,2.7629,-20.9565,Klr,Kl
4900722319,4549.5,41.61984,107.912908,71.8264,0.2869,2.7707,-21.2031,Klr,Kl
4900722319,4550,41.61984,107.912908,69.6113,0.2904,2.828,-21.2455,Klr,Kl
4900722319,4550.5,41.61984,107.912908,69.847,0.2922,2.957,-21.3549,Klr,Kl
4900722319,4551,41.61984,107.912908,69.682,0.2955,3.1323,-21.3636,Klr,Kl
4900722319,4551.5,41.61984,107.912908,67.9853,0.2968,3.3015,-21.4804,Klr,Kl
4900722319,4552,41.61984,107.912908,68.8337,0.2962,3.4146,-22.1239,Klr,Kl
4900722319,4552.5,41.61984,107.912908,73.5703,0.2944,3.4763,-22.3559,Klr,Kl
4900722319,4553,41.61984,107.912908,78.4011,0.2938,3.5395,-22.2406,Klr,Kl
4900722319,4553.5,41.61984,107.912908,78.3304,0.2963,3.6197,-22.1034,Klr,Kl
4900722319,4554,41.61984,107.912908,75.5497,0.2974,3.7085,-22.4857,Klr,Kl
4900722319,4554.5,41.61984,107.912908,70.5539,0.2963,3.7499,-22.8753,Klr,Kl
4900722319,4555,41.61984,107.912908,67.9853,0.2927,3.7282,-22.6842,Klr,Kl
4900722319,4555.5,41.61984,107.912908,65.346,0.2863,3.6573,-22.4989,Klr,Kl
4900722319,4556,41.61984,107.912908,65.5581,0.2866,3.5698,-22.369,Klr,Kl
4900722319,4556.5,41.61984,107.912908,65.4874,0.2971,3.4988,-22.2026,Klr,Kl
4900722319,4557,41.61984,107.912908,64.8512,0.3052,3.4409,-21.5344,Klr,Kl
4900722319,4557.5,41.61984,107.912908,61.7641,0.3064,3.3815,-21.0208,Klr,Kl
4900722319,4558,41.61984,107.912908,58.3236,0.3055,3.3047,-21.155,Klr,Kl
4900722319,4558.5,41.61984,107.912908,59.5962,0.2946,3.2323,-21.3739,Klr,Kl
4900722319,4559,41.61984,107.912908,63.72,0.2685,3.1964,-21.2119,Klr,Kl
4900722319,4559.5,41.61984,107.912908,67.8439,0.2479,3.2223,-20.7771,Klr,Kl
4900722319,4560,41.61984,107.912908,67.9853,0.2447,3.3171,-21.1389,Klr,Kl
4900722319,4560.5,41.61984,107.912908,67.3019,0.2379,3.4499,-21.5708,Klr,Kl
4900722319,4561,41.61984,107.912908,66.3358,0.2145,3.5378,-22.0626,Klr,Kl
4900722319,4561.5,41.61984,107.912908,66.972,0.1872,3.5123,-22.5485,Klr,Kl
4900722319,4562,41.61984,107.912908,73.099,0.174,3.4147,-23.0913,Klr,Kl
4900722319,4562.5,41.61984,107.912908,79.9564,0.1742,3.3782,-23.2051,Klr,Kl
4900722319,4563,41.61984,107.912908,80.9697,0.1793,3.4551,-23.2197,Klr,Kl
4900722319,4563.5,41.61984,107.912908,73.1461,0.1941,3.5827,-23.0446,Klr,Kl
4900722319,4564,41.61984,107.912908,67.7732,0.2204,3.6241,-22.779,Klr,Kl
4900722319,4564.5,41.61984,107.912908,67.0899,0.2493,3.5512,-22.4682,Klr,Kl
4900722319,4565,41.61984,107.912908,67.7732,0.2697,3.4216,-22.7805,Klr,Kl
4900722319,4565.5,41.61984,107.912908,65.0633,0.2782,3.3581,-22.7352,Klr,Kl
4900722319,4566,41.61984,107.912908,63.4608,0.2789,3.4018,-22.0421,Klr,Kl
4900722319,4566.5,41.61984,107.912908,65.5817,0.2772,3.4968,-21.3491,Klr,Kl
4900722319,4567,41.61984,107.912908,68.8337,0.2782,3.545,-20.602,Klr,Kl
4900722319,4567.5,41.61984,107.912908,71.6615,0.2805,3.4996,-20.1117,Klr,Kl
4900722319,4568,41.61984,107.912908,75.7147,0.2823,3.4143,-19.4887,Klr,Kl
4900722319,4568.5,41.61984,107.912908,79.438,0.2827,3.3441,-19.1137,Klr,Kl
4900722319,4569,41.61984,107.912908,79.6501,0.2806,3.3232,-18.5738,Klr,Kl
4900722319,4569.5,41.61984,107.912908,73.9944,0.2814,3.3247,-17.3291,Klr,Kl
4900722319,4570,41.61984,107.912908,66.2415,0.2823,3.3234,-14.6618,Klr,Kl
4900722319,4570.5,41.61984,107.912908,61.2221,0.2768,3.3161,-12.0033,Klr,Kl
4900722319,4571,41.61984,107.912908,63.8143,0.2811,3.408,-10.2305,Klr,Kl
4900722319,4571.5,41.61984,107.912908,71.0959,0.3148,3.8296,-8.5539,Klr,Kl
4900722319,4572,41.61984,107.912908,79.9564,0.3874,4.7175,-6.8657,Klr,Kl
4900722319,4572.5,41.61984,107.912908,88.7226,0.4924,5.8862,-5.0972,Klr,Kl
4900722319,4573,41.61984,107.912908,96.5227,0.5714,6.866,-3.3871,Klr,Kl
4900722319,4573.5,41.61984,107.912908,99.8689,0.5516,7.2047,-1.6493,Klr,Kl
4900722319,4574,41.61984,107.912908,97.1825,0.4596,6.7626,-0.196,Klr,Kl
4900722319,4574.5,41.61984,107.912908,93.1293,0.3787,5.7505,0.3308,Klr,Kl
4900722319,4575,41.61984,107.912908,90.3251,0.3276,4.6587,0.554,Klr,Kl
4900722319,4575.5,41.61984,107.912908,91.3619,0.3061,3.9714,0.5934,Klr,Kl
4900722319,4576,41.61984,107.912908,101,0.3135,3.8605,0.662,Klr,Kl
4900722319,4576.5,41.61984,107.912908,112.9004,0.3337,4.1216,0.8925,Klr,Kl
4900722319,4577,41.61984,107.912908,121.5488,0.3602,4.3612,1.1085,Klr,Kl
4900722319,4577.5,41.61984,107.912908,125.6256,0.3669,4.3193,1.231,Klr,Kl
4900722319,4578,41.61984,107.912908,126.2854,0.3388,4.0577,1.2646,Klr,Kl
4900722319,4578.5,41.61984,107.912908,121.7373,0.34,3.9518,1.2558,Klr,Kl
4900722319,4579,41.61984,107.912908,111.5336,0.4107,4.2444,1.3317,Klr,Kl
4900722319,4579.5,41.61984,107.912908,100.1988,0.4618,4.7095,1.9591,Klr,Kl
4900722319,4580,41.61984,107.912908,89.5238,0.4316,4.8424,2.1328,Klr,Kl
4900722319,4580.5,41.61984,107.912908,86.861,0.3648,4.4679,2.2364,Klr,Kl
4900722319,4581,41.61984,107.912908,87.0259,0.3081,4.0219,2.3589,Klr,Kl
4900722319,4581.5,41.61984,107.912908,87.0259,0.2926,3.9858,2.4392,Klr,Kl
4900722319,4582,41.61984,107.912908,84.3159,0.3304,4.468,2.4246,Klr,Kl
4900722319,4582.5,41.61984,107.912908,83.2084,0.4094,5.0404,2.5399,Klr,Kl
4900722319,4583,41.61984,107.912908,88.0628,0.484,5.2651,2.5122,Klr,Kl
4900722319,4583.5,41.61984,107.912908,94.5432,0.5061,5.044,2.4407,Klr,Kl
4900722319,4584,41.61984,107.912908,100.6701,0.4755,4.6607,2.2262,Klr,Kl
4900722319,4584.5,41.61984,107.912908,105.8309,0.4182,4.4096,2.1766,Klr,Kl
4900722319,4585,41.61984,107.912908,108.6116,0.3782,4.2725,2.0438,Klr,Kl
4900722319,4585.5,41.61984,107.912908,109.13,0.3672,4.0831,1.8307,Klr,Kl
4900722319,4586,41.61984,107.912908,106.2551,0.3534,3.7591,1.5462,Klr,Kl
4900722319,4586.5,41.61984,107.912908,100.0339,0.325,3.4139,0.6357,Klr,Kl
4900722319,4587,41.61984,107.912908,93.6713,0.2954,3.1177,-0.2894,Klr,Kl
4900722319,4587.5,41.61984,107.912908,84.3866,0.2653,2.9204,-0.7972,Klr,Kl
4900722319,4588,41.61984,107.912908,77.7177,0.236,2.8448,-1.553,Klr,Kl
4900722319,4588.5,41.61984,107.912908,73.3582,0.222,2.9078,-2.7889,Klr,Kl
4900722319,4589,41.61984,107.912908,72.392,0.2162,3.0644,-3.7038,Klr,Kl
4900722319,4589.5,41.61984,107.912908,69.4464,0.2089,3.2163,-4.9484,Klr,Kl
4900722319,4590,41.61984,107.912908,67.7497,0.2111,3.3267,-6.6424,Klr,Kl
4900722319,4590.5,41.61984,107.912908,71.4023,0.222,3.4025,-7.8929,Klr,Kl
4900722319,4591,41.61984,107.912908,79.3437,0.2323,3.4645,-9.3214,Klr,Kl
4900722319,4591.5,41.61984,107.912908,88.7226,0.2426,3.5525,-10.2772,Klr,Kl
4900722319,4592,41.61984,107.912908,94.661,0.2585,3.6554,-11.2431,Klr,Kl
4900722319,4592.5,41.61984,107.912908,95.0145,0.2795,3.7854,-12.5767,Klr,Kl
4900722319,4593,41.61984,107.912908,91.5976,0.2896,3.8802,-13.7105,Klr,Kl
4900722319,4593.5,41.61984,107.912908,85.4706,0.2866,3.9175,-14.424,Klr,Kl
4900722319,4594,41.61984,107.912908,81.0168,0.2895,3.8872,-15.2032,Klr,Kl
4900722319,4594.5,41.61984,107.912908,79.5558,0.3013,3.8497,-15.6701,Klr,Kl
4900722319,4595,41.61984,107.912908,81.4646,0.3112,3.8676,-15.6803,Klr,Kl
4900722319,4595.5,41.61984,107.912908,86.6018,0.3198,3.9586,-15.5811,Klr,Kl
4900722319,4596,41.61984,107.912908,91.739,0.3248,4.1222,-15.0646,Klr,Kl
4900722319,4596.5,41.61984,107.912908,96.6876,0.3196,4.3427,-14.478,Klr,Kl
4900722319,4597,41.61984,107.912908,99.539,0.3156,4.631,-13.7295,Klr,Kl
4900722319,4597.5,41.61984,107.912908,103.1916,0.3328,4.8769,-13.4041,Klr,Kl
4900722319,4598,41.61984,107.912908,100.7173,0.3649,4.9281,-13.4333,Klr,Kl
4900722319,4598.5,41.61984,107.912908,89.6888,0.3679,4.6857,-13.4551,Klr,Kl
4900722319,4599,41.61984,107.912908,72.1328,0.3119,4.294,-13.5558,Klr,Kl
4900722319,4599.5,41.61984,107.912908,57.8052,0.2357,3.9887,-13.7791,Klr,Kl
4900722319,4600,41.61984,107.912908,48.5677,0.1929,3.8374,-14.2022,Klr,Kl
4900722319,4600.5,41.61984,107.912908,43.3834,0.1944,3.7474,-14.8296,Klr,Kl
4900722319,4601,41.61984,107.912908,37.2093,0.2169,3.6152,-15.9838,Klr,Kl
4900722319,4601.5,41.61984,107.912908,35.6069,0.2334,3.5088,-17.0898,Klr,Kl
4900722319,4602,41.61984,107.912908,37.6335,0.2436,3.4867,-18.1185,Klr,Kl
4900722319,4602.5,41.61984,107.912908,41.3332,0.2521,3.5253,-19.1793,Klr,Kl
4900722319,4603,41.61984,107.912908,43.7368,0.2566,3.5434,-19.8345,Klr,Kl
4900722319,4603.5,41.61984,107.912908,43.0299,0.2613,3.5253,-20.0067,Klr,Kl
4900722319,4604,41.61984,107.912908,39.5187,0.2662,3.5339,-20.1905,Klr,Kl
4900722319,4604.5,41.61984,107.912908,33.9338,0.2641,3.6129,-20.3379,Klr,Kl
4900722319,4605,41.61984,107.912908,29.857,0.2583,3.7371,-20.5465,Klr,Kl
4900722319,4605.5,41.61984,107.912908,29.7156,0.2567,3.8288,-20.8953,Klr,Kl
4900722319,4606,41.61984,107.912908,33.651,0.2567,3.8295,-20.9361,Klr,Kl
4900722319,4606.5,41.61984,107.912908,40.4613,0.2559,3.7586,-21.1083,Klr,Kl
4900722319,4607,41.61984,107.912908,44.8915,0.2541,3.6859,-21.1681,Klr,Kl
4900722319,4607.5,41.61984,107.912908,45.3393,0.2516,3.6727,-21.1462,Klr,Kl
